"","rf_fit_pred_x"
"104123","0"
"104124","0"
"104125","0"
"104126","0"
"104127","0"
"104128","0"
"104129","0"
"104130","0"
"104131","0"
"104132","0"
"104133","0"
"104134","0"
"104135","0"
"104136","1"
"104137","0"
"104138","1"
"104139","0"
"104140","0"
"104141","0"
"104142","0"
"104143","1"
"104144","0"
"104145","0"
"104146","0"
"104147","0"
"104148","0"
"104149","0"
"104150","0"
"104151","0"
"104152","0"
"104153","0"
"104154","0"
"104155","0"
"104156","0"
"104157","0"
"104158","0"
"104159","0"
"104160","0"
"104161","0"
"104162","0"
"104163","0"
"104164","0"
"104165","0"
"104166","0"
"104167","0"
"104168","0"
"104169","0"
"104170","0"
"104171","0"
"104172","0"
"104173","0"
"104174","0"
"104175","0"
"104176","0"
"104177","0"
"104178","0"
"104179","0"
"104180","0"
"104181","0"
"104182","0"
"104183","0"
"104184","0"
"104185","1"
"104186","1"
"104187","1"
"104188","1"
"104189","1"
"104190","0"
"104191","0"
"104192","0"
"104193","0"
"104194","0"
"104195","0"
"104196","0"
"104197","0"
"104198","0"
"104199","0"
"104200","0"
"104201","1"
"104202","0"
"104203","0"
"104204","0"
"104205","0"
"104206","0"
"104207","0"
"104208","0"
"104209","0"
"104210","0"
"104211","0"
"104212","0"
"104213","0"
"104214","0"
"104215","0"
"104216","0"
"104217","1"
"104218","0"
"104219","1"
"104220","1"
"104221","1"
"104222","1"
"104223","0"
"104224","0"
"104225","1"
"104226","1"
"104227","0"
"104228","1"
"104229","1"
"104230","1"
"104231","1"
"104232","1"
"104233","1"
"104234","1"
"104235","1"
"104236","0"
"104237","0"
"104238","0"
"104239","0"
"104240","0"
"104241","0"
"104242","1"
"104243","1"
"104244","0"
"104245","0"
"104246","0"
"104247","0"
"104248","0"
"104249","0"
"104250","0"
"104251","0"
"104252","0"
"104253","0"
"104254","0"
"104255","1"
"104256","1"
"104257","1"
"104258","1"
"104259","0"
"104260","0"
"104261","1"
"104262","0"
"104263","0"
"104264","0"
"104265","0"
"104266","0"
"104267","0"
"104268","0"
"104269","0"
"104270","0"
"104271","0"
"104272","0"
"104273","0"
"104274","0"
"104275","1"
"104276","1"
"104277","1"
"104278","1"
"104279","1"
"104280","1"
"104281","0"
"104282","0"
"104283","0"
"104284","1"
"104285","1"
"104286","1"
"104287","1"
"104288","1"
"104289","1"
"104290","1"
"104291","1"
"104292","0"
"104293","1"
"104294","0"
"104295","1"
"104296","1"
"104297","1"
"104298","1"
"104299","1"
"104300","1"
"104301","1"
"104302","1"
"104303","1"
"104304","1"
"104305","1"
"104306","1"
"104307","1"
"104308","1"
"104309","1"
"104310","1"
"104311","1"
"104312","1"
"104313","1"
"104314","1"
"104315","1"
"104316","1"
"104317","1"
"104318","1"
"104319","1"
"104320","1"
"104321","0"
"104322","0"
"104323","0"
"104324","0"
"104325","0"
"104326","0"
"104327","0"
"104328","1"
"104329","1"
"104330","0"
"104331","0"
"104332","0"
"104333","0"
"104334","1"
"104335","1"
"104336","1"
"104337","0"
"104338","0"
"104339","0"
"104340","0"
"104341","0"
"104342","0"
"104343","0"
"104344","1"
"104345","0"
"104346","0"
"104347","0"
"104348","1"
"104349","1"
"104350","0"
"104351","0"
"104352","0"
"104353","0"
"104354","0"
"104355","1"
"104356","0"
"104357","1"
"104358","1"
"104359","1"
"104360","1"
"104361","1"
"104362","1"
"104363","0"
"104364","0"
"104365","1"
"104366","0"
"104367","0"
"104368","0"
"104369","0"
"104370","0"
"104371","0"
"104372","0"
"104373","0"
"104374","0"
"104375","0"
"104376","0"
"104377","0"
"104378","0"
"104379","0"
"104380","0"
"104381","0"
"104382","1"
"104383","0"
"104384","0"
"104385","0"
"104386","0"
"104387","0"
"104388","0"
"104389","0"
"104390","0"
"104391","1"
"104392","1"
"104393","1"
"104394","1"
"104395","1"
"104396","1"
"104397","0"
"104398","0"
"104399","1"
"104400","0"
"104401","0"
"104402","1"
"104403","1"
"104404","1"
"104405","1"
"104406","1"
"104407","1"
"104408","1"
"104409","1"
"104410","1"
"104411","1"
"104412","1"
"104413","1"
"104414","1"
"104415","1"
"104416","1"
"104417","1"
"104418","0"
"104419","0"
"104420","0"
"104421","0"
"104422","0"
"104423","0"
"104424","0"
"104425","0"
"104426","0"
"104427","0"
"104428","1"
"104429","1"
"104430","1"
"104431","0"
"104432","1"
"104433","0"
"104434","0"
"104435","0"
"104436","0"
"104437","0"
"104438","0"
"104439","0"
"104440","1"
"104441","0"
"104442","0"
"104443","1"
"104444","1"
"104445","1"
"104446","1"
"104447","0"
"104448","1"
"104449","0"
"104450","0"
"104451","1"
"104452","0"
"104453","0"
"104454","0"
"104455","0"
"104456","1"
"104457","1"
"104458","1"
"104459","1"
"104460","1"
"104461","0"
"104462","1"
"104463","1"
"104464","0"
"104465","0"
"104466","0"
"104467","0"
"104468","0"
"104469","0"
"104470","0"
"104471","0"
"104472","0"
"104473","0"
"104474","1"
"104475","0"
"104476","1"
"104477","1"
"104478","1"
"104479","1"
"104480","1"
"104481","1"
"104482","1"
"104483","1"
"104484","1"
"104485","0"
"104486","0"
"104487","0"
"104488","0"
"104489","0"
"104490","1"
"104491","1"
"104492","0"
"104493","0"
"104494","0"
"104495","0"
"104496","0"
"104497","0"
"104498","0"
"104499","0"
"104500","0"
"104501","0"
"104502","0"
"104503","0"
"104504","0"
"104505","0"
"104506","0"
"104507","0"
"104508","0"
"104509","0"
"104510","1"
"104511","1"
"104512","1"
"104513","1"
"104514","1"
"104515","1"
"104516","1"
"104517","0"
"104518","0"
"104519","0"
"104520","0"
"104521","0"
"104522","0"
"104523","0"
"104524","0"
"104525","0"
"104526","1"
"104527","0"
"104528","0"
"104529","0"
"104530","0"
"104531","0"
"104532","0"
"104533","1"
"104534","1"
"104535","1"
"104536","0"
"104537","1"
"104538","1"
"104539","1"
"104540","1"
"104541","1"
"104542","1"
"104543","1"
"104544","1"
"104545","1"
"104546","1"
"104547","0"
"104548","1"
"104549","1"
"104550","1"
"104551","1"
"104552","0"
"104553","0"
"104554","0"
"104555","1"
"104556","1"
"104557","0"
"104558","1"
"104559","1"
"104560","1"
"104561","0"
"104562","0"
"104563","0"
"104564","0"
"104565","0"
"104566","0"
"104567","0"
"104568","0"
"104569","0"
"104570","0"
"104571","0"
"104572","0"
"104573","0"
"104574","0"
"104575","0"
"104576","0"
"104577","0"
"104578","0"
"104579","0"
"104580","0"
"104581","0"
"104582","0"
"104583","0"
"104584","0"
"104585","0"
"104586","0"
"104587","1"
"104588","1"
"104589","0"
"104590","0"
"104591","0"
"104592","0"
"104593","0"
"104594","0"
"104595","0"
"104596","0"
"104597","1"
"104598","0"
"104599","0"
"104600","0"
"104601","0"
"104602","0"
"104603","1"
"104604","0"
"104605","0"
"104606","0"
"104607","0"
"104608","1"
"104609","0"
"104610","0"
"104611","1"
"104612","1"
"104613","1"
"104614","1"
"104615","1"
"104616","1"
"104617","0"
"104618","0"
"104619","0"
"104620","0"
"104621","0"
"104622","0"
"104623","0"
"104624","0"
"104625","0"
"104626","0"
"104627","1"
"104628","0"
"104629","0"
"104630","0"
"104631","0"
"104632","0"
"104633","0"
"104634","0"
"104635","0"
"104636","0"
"104637","0"
"104638","0"
"104639","0"
"104640","0"
"104641","0"
"104642","0"
"104643","1"
"104644","1"
"104645","0"
"104646","0"
"104647","0"
"104648","0"
"104649","0"
"104650","0"
"104651","0"
"104652","0"
"104653","0"
"104654","0"
"104655","0"
"104656","0"
"104657","0"
"104658","0"
"104659","0"
"104660","0"
"104661","0"
"104662","0"
"104663","0"
"104664","0"
"104665","0"
"104666","0"
"104667","0"
"104668","0"
"104669","0"
"104670","0"
"104671","0"
"104672","0"
"104673","0"
"104674","0"
"104675","0"
"104676","0"
"104677","0"
"104678","1"
"104679","1"
"104680","0"
"104681","1"
"104682","1"
"104683","0"
"104684","0"
"104685","0"
"104686","0"
"104687","0"
"104688","0"
"104689","0"
"104690","0"
"104691","0"
"104692","0"
"104693","0"
"104694","0"
"104695","0"
"104696","0"
"104697","0"
"104698","0"
"104699","0"
"104700","0"
"104701","0"
"104702","0"
"104703","0"
"104704","0"
"104705","0"
"104706","0"
"104707","0"
"104708","0"
"104709","0"
"104710","0"
"104711","0"
"104712","0"
"104713","0"
"104714","0"
"104715","1"
"104716","1"
"104717","1"
"104718","1"
"104719","0"
"104720","0"
"104721","0"
"104722","0"
"104723","0"
"104724","0"
"104725","1"
"104726","1"
"104727","1"
"104728","1"
"104729","0"
"104730","0"
"104731","0"
"104732","0"
"104733","0"
"104734","0"
"104735","0"
"104736","0"
"104737","0"
"104738","0"
"104739","0"
"104740","0"
"104741","0"
"104742","0"
"104743","0"
"104744","0"
"104745","0"
"104746","0"
"104747","0"
"104748","0"
"104749","0"
"104750","0"
"104751","0"
"104752","0"
"104753","0"
"104754","0"
"104755","0"
"104756","0"
"104757","0"
"104758","0"
"104759","0"
"104760","0"
"104761","0"
"104762","0"
"104763","0"
"104764","0"
"104765","0"
"104766","0"
"104767","0"
"104768","1"
"104769","1"
"104770","1"
"104771","1"
"104772","1"
"104773","1"
"104774","1"
"104775","1"
"104776","0"
"104777","1"
"104778","1"
"104779","1"
"104780","1"
"104781","1"
"104782","1"
"104783","0"
"104784","0"
"104785","0"
"104786","1"
"104787","0"
"104788","0"
"104789","1"
"104790","1"
"104791","1"
"104792","1"
"104793","1"
"104794","1"
"104795","1"
"104796","1"
"104797","1"
"104798","0"
"104799","1"
"104800","1"
"104801","0"
"104802","0"
"104803","0"
"104804","0"
"104805","0"
"104806","0"
"104807","0"
"104808","0"
"104809","0"
"104810","0"
"104811","0"
"104812","0"
"104813","0"
"104814","0"
"104815","0"
"104816","0"
"104817","0"
"104818","0"
"104819","0"
"104820","0"
"104821","0"
"104822","0"
"104823","0"
"104824","0"
"104825","1"
"104826","1"
"104827","1"
"104828","1"
"104829","0"
"104830","0"
"104831","0"
"104832","0"
"104833","1"
"104834","1"
"104835","0"
"104836","1"
"104837","1"
"104838","1"
"104839","1"
"104840","1"
"104841","1"
"104842","1"
"104843","1"
"104844","1"
"104845","0"
"104846","0"
"104847","0"
"104848","1"
"104849","1"
"104850","1"
"104851","0"
"104852","0"
"104853","0"
"104854","0"
"104855","0"
"104856","0"
"104857","0"
"104858","0"
"104859","0"
"104860","0"
"104861","0"
"104862","0"
"104863","0"
"104864","0"
"104865","0"
"104866","0"
"104867","0"
"104868","0"
"104869","0"
"104870","0"
"104871","0"
"104872","0"
"104873","0"
"104874","0"
"104875","0"
"104876","0"
"104877","0"
"104878","0"
"104879","0"
"104880","0"
"104881","0"
"104882","0"
"104883","0"
"104884","0"
"104885","0"
"104886","0"
"104887","0"
"104888","0"
"104889","0"
"104890","0"
"104891","0"
"104892","0"
"104893","1"
"104894","1"
"104895","1"
"104896","1"
"104897","1"
"104898","1"
"104899","0"
"104900","0"
"104901","0"
"104902","0"
"104903","0"
"104904","0"
"104905","0"
"104906","0"
"104907","0"
"104908","0"
"104909","0"
"104910","0"
"104911","0"
"104912","0"
"104913","0"
"104914","0"
"104915","0"
"104916","0"
"104917","1"
"104918","1"
"104919","1"
"104920","1"
"104921","1"
"104922","0"
"104923","0"
"104924","0"
"104925","0"
"104926","1"
"104927","1"
"104928","1"
"104929","1"
"104930","1"
"104931","1"
"104932","1"
"104933","1"
"104934","1"
"104935","1"
"104936","1"
"104937","0"
"104938","0"
"104939","0"
"104940","0"
"104941","0"
"104942","0"
"104943","0"
"104944","0"
"104945","0"
"104946","0"
"104947","0"
"104948","0"
"104949","0"
"104950","0"
"104951","0"
"104952","0"
"104953","0"
"104954","0"
"104955","0"
"104956","0"
"104957","0"
"104958","0"
"104959","0"
"104960","0"
"104961","0"
"104962","0"
"104963","0"
"104964","0"
"104965","0"
"104966","0"
"104967","0"
"104968","0"
"104969","0"
"104970","0"
"104971","0"
"104972","0"
"104973","0"
"104974","0"
"104975","0"
"104976","0"
"104977","0"
"104978","1"
"104979","1"
"104980","0"
"104981","0"
"104982","0"
"104983","0"
"104984","0"
"104985","0"
"104986","1"
"104987","1"
"104988","0"
"104989","0"
"104990","0"
"104991","0"
"104992","0"
"104993","0"
"104994","0"
"104995","0"
"104996","1"
"104997","1"
"104998","1"
"104999","1"
"105000","1"
"105001","1"
"105002","0"
"105003","0"
"105004","0"
"105005","0"
"105006","1"
"105007","1"
"105008","1"
"105009","1"
"105010","1"
"105011","0"
"105012","0"
"105013","0"
"105014","1"
"105015","1"
"105016","0"
"105017","0"
"105018","0"
"105019","1"
"105020","1"
"105021","1"
"105022","1"
"105023","1"
"105024","1"
"105025","0"
"105026","0"
"105027","0"
"105028","0"
"105029","0"
"105030","0"
"105031","0"
"105032","0"
"105033","0"
"105034","0"
"105035","0"
"105036","0"
"105037","0"
"105038","0"
"105039","1"
"105040","1"
"105041","1"
"105042","1"
"105043","0"
"105044","0"
"105045","0"
"105046","0"
"105047","0"
"105048","0"
"105049","0"
"105050","0"
"105051","0"
"105052","0"
"105053","0"
"105054","0"
"105055","0"
"105056","0"
"105057","0"
"105058","0"
"105059","0"
"105060","0"
"105061","0"
"105062","0"
"105063","0"
"105064","0"
"105065","0"
"105066","0"
"105067","0"
"105068","0"
"105069","1"
"105070","1"
"105071","1"
"105072","0"
"105073","0"
"105074","0"
"105075","0"
"105076","0"
"105077","0"
"105078","0"
"105079","0"
"105080","0"
"105081","0"
"105082","0"
"105083","0"
"105084","0"
"105085","0"
"105086","0"
"105087","0"
"105088","0"
"105089","0"
"105090","0"
"105091","0"
"105092","0"
"105093","1"
"105094","1"
"105095","1"
"105096","1"
"105097","0"
"105098","0"
"105099","0"
"105100","0"
"105101","0"
"105102","0"
"105103","0"
"105104","0"
"105105","0"
"105106","1"
"105107","1"
"105108","1"
"105109","1"
"105110","0"
"105111","0"
"105112","0"
"105113","0"
"105114","0"
"105115","0"
"105116","0"
"105117","0"
"105118","0"
"105119","0"
"105120","0"
"105121","0"
"105122","0"
"105123","0"
"105124","0"
"105125","0"
"105126","0"
"105127","1"
"105128","1"
"105129","1"
"105130","1"
"105131","0"
"105132","0"
"105133","0"
"105134","0"
"105135","0"
"105136","0"
"105137","1"
"105138","0"
"105139","0"
"105140","0"
"105141","0"
"105142","0"
"105143","0"
"105144","0"
"105145","0"
"105146","0"
"105147","0"
"105148","0"
"105149","0"
"105150","0"
"105151","0"
"105152","0"
"105153","0"
"105154","0"
"105155","0"
"105156","0"
"105157","0"
"105158","1"
"105159","1"
"105160","0"
"105161","0"
"105162","0"
"105163","1"
"105164","1"
"105165","0"
"105166","1"
"105167","1"
"105168","1"
"105169","1"
"105170","1"
"105171","0"
"105172","1"
"105173","1"
"105174","1"
"105175","0"
"105176","0"
"105177","1"
"105178","1"
"105179","1"
"105180","1"
"105181","1"
"105182","1"
"105183","1"
"105184","1"
"105185","1"
"105186","1"
"105187","1"
"105188","1"
"105189","1"
"105190","1"
"105191","0"
"105192","0"
"105193","0"
"105194","0"
"105195","0"
"105196","0"
"105197","0"
"105198","1"
"105199","0"
"105200","0"
"105201","0"
"105202","0"
"105203","1"
"105204","0"
"105205","0"
"105206","0"
"105207","0"
"105208","0"
"105209","0"
"105210","0"
"105211","0"
"105212","0"
"105213","0"
"105214","0"
"105215","0"
"105216","0"
"105217","0"
"105218","0"
"105219","0"
"105220","0"
"105221","0"
"105222","0"
"105223","0"
"105224","0"
"105225","0"
"105226","0"
"105227","0"
"105228","0"
"105229","0"
"105230","0"
"105231","0"
"105232","0"
"105233","0"
"105234","0"
"105235","1"
"105236","1"
"105237","0"
"105238","0"
"105239","0"
"105240","0"
"105241","0"
"105242","0"
"105243","0"
"105244","0"
"105245","0"
"105246","0"
"105247","0"
"105248","0"
"105249","0"
"105250","0"
"105251","0"
"105252","0"
"105253","0"
"105254","0"
"105255","0"
"105256","0"
"105257","0"
"105258","0"
"105259","0"
"105260","0"
"105261","0"
"105262","0"
"105263","1"
"105264","1"
"105265","1"
"105266","1"
"105267","0"
"105268","0"
"105269","0"
"105270","0"
"105271","0"
"105272","0"
"105273","0"
"105274","0"
"105275","0"
"105276","0"
"105277","0"
"105278","0"
"105279","0"
"105280","1"
"105281","1"
"105282","1"
"105283","0"
"105284","0"
"105285","0"
"105286","0"
"105287","0"
"105288","0"
"105289","0"
"105290","0"
"105291","0"
"105292","0"
"105293","0"
"105294","0"
"105295","0"
"105296","0"
"105297","0"
"105298","0"
"105299","0"
"105300","0"
"105301","0"
"105302","0"
"105303","0"
"105304","0"
"105305","0"
"105306","0"
"105307","0"
"105308","0"
"105309","0"
"105310","0"
"105311","0"
"105312","0"
"105313","0"
"105314","0"
"105315","0"
"105316","0"
"105317","0"
"105318","0"
"105319","0"
"105320","0"
"105321","0"
"105322","0"
"105323","0"
"105324","0"
"105325","0"
"105326","0"
"105327","0"
"105328","0"
"105329","0"
"105330","0"
"105331","0"
"105332","0"
"105333","0"
"105334","1"
"105335","1"
"105336","1"
"105337","1"
"105338","1"
"105339","1"
